ticket_id,customer_segment,product_area,priority,channel,agent_tenure_months,first_response_min,resolution_min,reopen_count,csat_1_5,refund_requested,escalation,bug_confirmed,sentiment_score,sla_breached
203378,Consumer,api,low,phone,27.9,8.5,688.8,0,5,0,0,0,0.127,0
203379,SMB,performance,medium,chat,17.1,6.0,614.1,1,3,0,0,0,-0.475,0
203380,SMB,mobile,urgent,community,35.8,78.4,658.6,0,4,0,0,0,0.024,1
203381,Enterprise,performance,low,email,3.5,26.8,213.4,0,4,0,0,0,0.513,0
203382,Consumer,login,medium,phone,32.3,5.9,236.8,0,5,0,1,1,0.199,0
203383,Consumer,mobile,low,email,9.7,211.5,410.0,1,3,0,0,1,0.086,0
203384,Consumer,billing,low,chat,13.0,20.9,312.6,0,5,0,0,1,0.125,0
203385,SMB,performance,high,email,42.5,59.8,1882.4,0,4,0,0,1,0.004,1
203386,Consumer,billing,low,phone,15.4,7.1,338.1,0,4,0,0,0,0.57,0
203387,SMB,integrations,medium,email,9.0,60.1,584.4,0,5,0,0,0,0.064,0
203388,SMB,login,low,phone,30.4,5.9,320.1,0,5,0,0,0,0.392,0
203389,Consumer,billing,medium,email,4.2,49.1,1248.2,0,5,0,0,1,-0.192,1
203390,Consumer,mobile,high,email,8.3,26.6,992.1,0,3,0,0,0,0.326,1
203391,Enterprise,login,low,email,19.8,34.6,518.3,0,4,0,0,0,0.218,0
203392,Consumer,login,low,chat,23.8,4.8,154.1,1,5,0,0,0,-0.031,0
203393,Consumer,billing,medium,chat,17.5,3.9,126.4,0,5,1,0,0,0.136,0
203394,SMB,billing,medium,email,10.9,68.0,258.7,1,5,0,0,0,0.393,0
203395,SMB,api,medium,chat,25.9,17.3,537.6,0,5,0,0,0,0.44,0
203396,SMB,mobile,medium,chat,33.8,12.8,381.5,0,5,0,0,0,0.44,0
203397,SMB,login,urgent,chat,38.5,9.7,670.6,0,5,0,0,0,-0.35,1
203398,Enterprise,login,low,phone,10.1,20.2,268.4,0,5,0,0,0,-0.142,0
203399,SMB,login,low,email,10.1,53.9,332.4,0,5,0,0,0,0.55,0
203400,SMB,integrations,low,chat,20.3,6.6,915.4,2,4,0,0,1,-0.598,0
203401,Consumer,integrations,medium,email,13.9,78.0,900.6,0,3,0,0,1,-0.19,1
203402,Consumer,performance,medium,chat,13.5,24.0,1218.4,0,5,0,0,1,0.148,1
203403,SMB,performance,urgent,phone,26.3,6.2,744.4,1,3,0,0,0,0.141,1
203404,SMB,api,low,email,3.9,164.3,1115.1,1,4,0,0,1,0.169,0
203405,Enterprise,performance,low,email,8.0,183.8,1418.2,0,4,0,0,1,0.23,0
203406,Consumer,performance,low,chat,9.5,29.5,533.7,0,4,0,0,1,0.524,0
203407,SMB,login,low,chat,24.2,8.5,174.4,1,4,0,0,0,0.129,0
203408,Enterprise,billing,urgent,phone,15.8,3.5,3233.6,0,3,0,1,1,-0.493,1
203409,Consumer,api,urgent,chat,17.3,5.8,300.6,0,4,1,0,0,-0.232,1
203410,Consumer,mobile,medium,chat,38.0,14.9,1538.9,0,4,0,1,1,0.172,1
203411,Consumer,mobile,high,chat,27.7,8.3,385.4,0,4,0,0,0,0.246,1
203412,Consumer,login,medium,email,24.5,64.3,735.8,0,4,0,0,1,0.246,1
203413,Consumer,mobile,low,chat,46.2,7.6,488.8,0,5,0,0,0,0.142,0
203414,SMB,integrations,low,community,24.8,250.8,391.2,0,5,0,0,0,0.574,0
203415,SMB,performance,high,community,54.1,176.0,561.7,0,5,0,0,0,0.248,1
203416,Consumer,performance,urgent,email,41.9,35.2,1049.7,0,3,0,0,1,0.265,1
203417,SMB,integrations,urgent,chat,6.5,14.3,2862.5,1,3,0,0,0,-0.437,1
203418,Consumer,api,low,community,12.6,219.8,741.3,1,4,0,0,0,-0.225,0
203419,SMB,login,high,email,19.0,73.3,435.9,0,3,0,0,0,-0.114,1
203420,Consumer,mobile,low,chat,14.7,21.0,416.7,1,4,0,0,0,-0.069,0
203421,Consumer,api,low,phone,14.5,9.1,392.1,0,5,0,0,0,0.378,0
203422,Consumer,api,urgent,email,21.1,59.0,463.0,0,5,0,0,0,0.231,1
203423,Enterprise,performance,high,chat,5.8,8.0,594.0,0,4,0,0,1,0.008,1
203424,Enterprise,performance,high,phone,7.1,13.1,2155.3,0,4,0,0,0,0.082,1
203425,SMB,integrations,medium,chat,17.4,5.1,1161.7,1,4,0,0,0,-0.677,1
203426,Consumer,login,high,community,24.0,308.7,207.2,0,5,0,0,0,-0.104,0
203427,SMB,login,medium,email,43.7,26.9,142.1,0,5,0,0,0,0.242,0
203428,SMB,login,low,email,55.8,61.1,211.9,1,5,0,0,0,0.095,0
203429,Consumer,mobile,high,phone,7.0,3.7,849.9,0,3,0,0,0,-0.057,1
203430,Consumer,performance,medium,email,16.1,57.8,550.3,0,5,0,0,0,0.19,0
203431,Consumer,billing,low,chat,10.4,4.1,625.7,0,5,0,0,0,-0.129,0
203432,Consumer,performance,high,chat,27.1,13.7,471.7,0,4,0,0,0,0.251,1
203433,SMB,billing,medium,chat,24.3,5.3,1273.2,3,2,0,1,1,-0.697,1
203434,Enterprise,login,low,email,1.7,62.5,383.1,0,4,0,0,1,0.042,0
203435,Enterprise,billing,high,phone,11.9,10.1,428.3,1,4,1,1,1,-0.087,1
203436,Consumer,login,low,email,36.4,116.2,80.0,1,5,0,0,0,0.398,0
203437,Consumer,performance,medium,email,69.6,76.7,973.0,0,4,0,0,1,-0.006,1
203438,Consumer,login,low,phone,27.0,5.3,98.2,0,5,0,0,0,-0.126,0
203439,Consumer,login,medium,chat,5.2,31.8,220.3,1,4,0,0,0,0.004,0
203440,SMB,integrations,low,email,43.4,47.2,254.0,0,5,0,0,0,0.196,0
203441,Consumer,billing,low,chat,32.3,7.3,425.2,0,4,0,0,1,0.02,0
203442,SMB,billing,medium,chat,12.7,7.2,350.4,0,4,0,0,0,0.607,0
203443,SMB,performance,high,chat,18.3,7.8,1265.7,3,3,0,0,1,-0.784,1
203444,SMB,api,low,email,35.7,78.2,413.4,0,4,0,0,0,0.411,0
203445,SMB,billing,low,community,5.8,260.1,468.5,0,5,0,0,0,-0.011,0
203446,Consumer,api,urgent,community,6.8,80.1,830.0,0,3,0,0,1,0.238,1
203447,Consumer,billing,low,email,35.6,90.0,511.9,0,4,0,0,0,0.323,0
203448,Consumer,login,urgent,phone,1.8,5.6,518.4,0,4,0,0,1,0.183,1
203449,Consumer,performance,medium,chat,64.7,15.8,1114.2,1,3,1,0,0,0.177,1
203450,Consumer,mobile,urgent,community,25.9,192.8,884.0,0,5,0,0,0,0.666,1
203451,Consumer,login,urgent,email,9.8,35.9,532.2,0,4,0,1,1,0.228,1
203452,SMB,integrations,medium,phone,36.3,15.7,628.9,0,4,0,0,0,0.291,0
203453,Enterprise,integrations,low,email,9.4,73.1,1020.9,0,4,0,0,1,0.56,0
203454,Consumer,performance,medium,email,26.7,18.4,441.6,1,5,0,0,1,-0.064,0
203455,Consumer,api,low,email,24.3,83.3,723.0,1,4,0,0,1,0.051,0
203456,Consumer,api,medium,chat,23.6,7.6,1010.8,0,4,0,1,1,0.315,1
203457,SMB,login,medium,phone,44.0,27.1,78.8,0,4,0,0,0,0.047,0
203458,SMB,mobile,medium,email,18.8,60.8,381.5,1,4,0,0,0,0.082,0
203459,Consumer,integrations,low,phone,33.1,9.6,554.9,0,4,0,0,1,0.542,0
203460,SMB,billing,medium,chat,31.1,9.7,443.1,0,4,0,0,0,-0.026,0
203461,Consumer,mobile,high,phone,37.0,7.7,851.0,0,4,0,1,0,0.006,1
203462,Consumer,performance,high,chat,59.0,14.1,726.1,0,3,0,0,0,-0.088,1
203463,Consumer,performance,high,email,23.3,22.1,1154.0,1,3,0,0,1,-0.687,1
203464,Enterprise,login,high,email,11.5,49.9,264.5,0,4,0,0,0,0.509,0
203465,Consumer,login,low,community,20.6,428.4,67.1,0,5,0,0,0,0.281,0
203466,SMB,integrations,low,phone,5.4,14.5,273.6,0,5,0,0,1,0.442,0
203467,Consumer,integrations,low,email,21.6,76.0,158.5,0,4,0,0,0,0.297,0
203468,SMB,performance,medium,email,12.9,141.0,783.5,0,4,0,0,0,0.171,1
203469,Consumer,api,low,email,8.8,30.4,439.9,0,4,0,0,0,-0.191,0
203470,Consumer,integrations,medium,email,19.7,117.3,423.5,0,5,0,0,0,0.509,0
203471,Consumer,performance,low,chat,8.1,23.3,532.5,1,5,0,0,0,-0.131,0
203472,Consumer,api,high,phone,27.0,9.8,638.2,0,4,0,0,0,-0.312,1
203473,Enterprise,performance,low,email,57.6,24.0,616.7,0,5,0,0,0,0.448,0
203474,Enterprise,performance,medium,email,35.4,54.2,214.0,1,5,0,0,0,0.094,0
203475,SMB,integrations,urgent,phone,36.9,3.8,401.7,0,4,0,1,0,-0.078,1
203476,SMB,mobile,low,phone,1.2,12.4,519.6,0,5,0,0,1,0.577,0
203477,SMB,performance,high,chat,32.1,25.3,1522.1,1,4,0,0,0,-0.362,1
203478,Consumer,performance,low,chat,41.6,16.3,653.1,0,3,0,0,0,0.561,0
203479,Consumer,performance,low,chat,41.2,8.4,439.9,0,4,0,0,0,0.132,0
203480,Enterprise,integrations,low,email,8.1,18.1,1370.7,1,4,0,0,1,-0.13,0
203481,SMB,login,high,phone,3.6,3.2,99.6,0,5,0,0,0,0.221,0
203482,Consumer,api,medium,chat,29.6,21.1,1086.8,1,3,0,0,0,-0.045,1
203483,SMB,billing,low,email,7.5,84.0,628.0,0,4,0,0,1,-0.053,0
203484,Enterprise,integrations,high,phone,38.6,6.1,426.7,0,4,0,0,0,0.304,1
203485,SMB,login,high,phone,22.5,5.2,260.9,1,5,0,0,0,-0.431,0
203486,SMB,performance,low,phone,21.6,9.6,467.4,0,5,0,1,0,0.244,0
203487,SMB,integrations,low,email,20.3,55.4,794.6,0,5,0,1,0,0.257,0
203488,SMB,billing,medium,email,48.8,53.8,208.0,1,4,1,0,0,0.232,0
203489,Consumer,mobile,medium,email,15.4,38.9,2907.9,1,3,0,1,1,-0.855,1
203490,Consumer,billing,low,community,23.5,458.1,338.6,0,4,0,0,1,0.552,0
203491,SMB,integrations,low,chat,14.5,41.1,411.3,0,5,0,0,0,0.514,0
203492,Consumer,api,medium,email,12.7,58.6,372.6,0,5,0,1,0,0.179,0
203493,SMB,login,medium,email,29.6,248.6,356.8,0,5,0,1,0,0.448,0
203494,SMB,performance,high,chat,2.1,16.5,1125.7,0,3,0,0,0,0.019,1
203495,Enterprise,integrations,urgent,email,19.5,45.8,2989.9,2,2,0,1,0,-0.964,1
203496,Enterprise,integrations,low,phone,2.8,9.6,614.5,0,4,0,0,0,0.324,0
203497,Enterprise,integrations,high,email,21.1,22.0,1984.2,0,4,1,0,0,-0.273,1
203498,Consumer,login,high,chat,67.5,11.0,265.4,0,4,0,0,0,0.075,0
203499,Consumer,login,low,chat,12.8,20.9,114.1,0,4,0,0,0,0.569,0
203500,SMB,mobile,urgent,chat,22.5,5.8,1806.6,0,3,0,1,1,-0.163,1
203501,Consumer,mobile,low,chat,3.5,10.7,474.1,0,5,0,0,0,-0.059,0
203502,Consumer,api,medium,email,19.6,40.6,1913.3,0,3,0,0,1,0.232,1
203503,Consumer,billing,urgent,email,32.0,44.1,1264.7,0,3,0,1,0,-0.247,1
203504,SMB,billing,low,chat,16.5,14.2,1279.7,0,4,0,0,0,0.243,0
203505,Consumer,billing,medium,email,37.6,48.9,206.8,0,4,0,0,1,-0.381,0
203506,Consumer,integrations,low,email,4.2,102.2,414.1,0,5,0,0,0,0.578,0
203507,Consumer,billing,low,chat,32.6,14.8,218.2,1,4,0,0,0,0.347,0
203508,Consumer,billing,high,email,3.5,10.5,711.1,0,4,0,0,1,-0.035,1
203509,SMB,login,medium,phone,30.3,10.0,207.5,0,5,0,0,0,0.268,0
203510,Consumer,integrations,high,chat,39.2,14.6,1545.2,0,4,0,0,1,-0.143,1
203511,SMB,mobile,medium,phone,86.1,6.2,976.0,0,4,0,1,0,-0.25,1
203512,Consumer,performance,medium,chat,9.7,14.9,1124.4,0,3,1,0,0,-0.098,1
203513,Consumer,performance,medium,chat,26.2,9.2,1198.7,0,5,0,0,0,-0.283,1
203514,SMB,api,low,email,24.8,26.7,932.6,0,4,0,0,0,0.59,0
203515,Consumer,api,high,email,7.8,72.3,352.4,1,5,0,1,0,0.124,0
203516,Consumer,api,low,email,36.5,32.2,740.7,0,4,0,0,0,0.178,0
203517,Consumer,billing,low,community,6.7,175.6,368.9,0,4,0,0,0,0.117,0
203518,Consumer,billing,low,email,5.5,31.6,243.2,0,5,0,0,0,0.745,0
203519,SMB,billing,high,email,23.4,54.3,798.0,0,3,0,0,0,-0.071,1
203520,Consumer,mobile,low,chat,49.1,18.0,198.6,1,5,0,0,0,0.159,0
203521,Consumer,integrations,low,phone,10.5,9.3,1448.5,2,4,0,0,1,-0.618,1
203522,Consumer,performance,low,chat,24.9,17.9,1070.2,1,3,1,0,0,-0.216,0
203523,Consumer,login,low,chat,4.9,3.6,127.7,0,4,0,0,0,0.662,0
203524,SMB,billing,low,email,27.3,67.2,388.4,1,4,0,0,0,0.077,0
203525,SMB,integrations,medium,email,2.0,46.2,965.4,0,3,0,0,0,-0.3,1
203526,SMB,performance,high,phone,12.0,3.8,1275.5,0,4,0,0,0,-0.372,1
203527,SMB,performance,medium,chat,16.0,16.7,2566.6,0,4,0,1,1,-0.471,1
203528,Consumer,login,high,chat,36.4,6.9,514.5,0,4,0,0,0,0.407,1
203529,Consumer,performance,high,phone,21.3,16.9,677.6,1,4,0,1,0,-0.064,1
203530,SMB,mobile,low,community,17.5,285.0,796.7,0,5,0,0,0,0.737,0
203531,Consumer,login,medium,chat,6.3,8.7,186.2,0,5,0,0,0,0.142,0
203532,SMB,mobile,high,email,24.2,56.2,577.5,1,3,0,0,1,0.466,1
203533,SMB,integrations,high,chat,44.8,25.9,1848.8,0,4,1,0,1,-0.502,1
203534,Consumer,login,urgent,chat,18.5,8.0,467.7,0,4,0,0,0,0.293,1
203535,Consumer,login,low,email,4.5,89.1,240.0,0,4,0,0,0,0.51,0
203536,Consumer,performance,medium,email,23.1,61.3,730.6,0,4,0,0,1,-0.459,1
203537,SMB,login,high,chat,3.0,8.5,420.7,0,4,0,0,0,0.189,1
203538,Enterprise,performance,low,email,34.3,76.3,557.5,0,4,0,0,1,0.157,0
203539,Consumer,login,high,email,29.7,51.3,56.2,0,5,0,0,0,0.177,0
203540,SMB,api,high,community,7.7,258.1,1195.9,0,4,0,1,1,0.265,1
203541,Consumer,performance,medium,email,54.7,24.1,269.3,0,4,0,0,1,0.241,0
203542,SMB,billing,low,chat,10.2,10.3,619.3,0,4,0,0,0,0.363,0
203543,Consumer,integrations,low,email,23.3,145.8,365.7,0,3,0,0,0,-0.095,0
203544,Consumer,api,medium,email,22.5,13.6,544.6,1,3,0,0,1,0.314,0
203545,Consumer,performance,medium,chat,44.5,14.2,889.4,0,5,0,0,0,-0.126,1
203546,Consumer,integrations,medium,phone,52.4,9.0,333.3,0,5,1,0,0,0.223,0
203547,SMB,performance,medium,email,7.1,41.3,1166.6,0,4,0,0,0,0.381,1
203548,Consumer,billing,high,phone,20.5,3.7,290.9,0,5,0,0,0,0.123,0
203549,SMB,login,high,email,13.3,13.1,278.2,0,4,0,0,0,0.083,0
203550,Consumer,api,urgent,email,24.9,41.6,187.7,1,4,0,0,0,-0.137,1
203551,Enterprise,api,low,email,14.5,97.0,775.6,0,3,0,0,0,0.236,0
203552,Consumer,billing,high,chat,10.0,7.4,592.6,0,4,0,0,0,0.041,1
203553,SMB,mobile,low,chat,14.2,7.3,760.1,0,4,0,0,0,0.066,0
203554,Consumer,performance,medium,email,40.9,63.5,568.3,0,5,0,1,0,0.726,0
203555,SMB,integrations,low,chat,7.0,6.5,401.1,0,5,0,0,0,0.176,0
203556,Enterprise,integrations,high,email,7.3,50.8,1338.9,0,4,0,0,0,0.069,1
203557,Consumer,mobile,medium,community,51.5,83.9,461.2,2,4,0,0,1,-0.255,0
203558,Consumer,mobile,medium,email,21.4,89.6,343.1,0,4,0,0,0,0.796,0
203559,Consumer,login,medium,chat,39.4,5.2,230.0,0,5,0,0,0,-0.164,0
203560,Consumer,api,medium,email,11.3,86.9,1165.8,2,3,0,0,1,-0.265,1
203561,SMB,performance,low,email,27.9,103.1,2293.3,1,4,0,1,1,-0.414,1
203562,SMB,login,urgent,chat,27.5,3.3,598.9,1,4,0,0,0,-0.138,1
203563,SMB,performance,low,chat,17.8,10.8,1084.7,0,5,0,0,0,0.438,0
203564,SMB,login,low,email,40.3,81.5,188.2,1,4,0,0,0,0.17,0
203565,Consumer,integrations,high,chat,18.2,7.2,1116.8,1,4,0,0,0,-0.177,1
203566,SMB,integrations,high,email,9.2,49.5,304.9,1,5,1,0,0,-0.005,0
203567,Consumer,login,medium,chat,16.5,11.0,91.8,0,4,0,0,0,-0.127,0
203568,SMB,integrations,medium,chat,1.8,16.3,434.1,0,4,0,0,0,0.114,0
203569,SMB,billing,medium,chat,21.0,6.7,292.5,0,5,0,0,0,0.167,0
203570,Consumer,billing,medium,email,15.6,84.5,316.6,0,4,1,0,0,0.551,0
203571,SMB,mobile,high,email,21.9,55.7,888.4,0,3,0,0,0,-0.044,1
203572,SMB,performance,medium,chat,21.7,6.9,426.8,0,4,0,0,0,0.556,0
203573,Enterprise,performance,medium,phone,21.3,9.0,502.1,0,5,0,0,0,0.064,0
203574,Consumer,integrations,high,phone,25.6,14.6,328.2,0,5,0,0,0,0.384,0
203575,Enterprise,performance,low,community,64.9,145.6,249.4,0,5,0,0,0,-0.047,0
203576,Consumer,performance,medium,chat,30.2,14.8,729.7,2,3,0,0,0,-1.0,1
203577,Enterprise,integrations,low,chat,16.3,7.5,468.1,0,5,0,0,0,0.265,0
203578,Consumer,login,low,phone,26.9,18.3,265.6,0,5,0,0,1,-0.157,0
203579,SMB,mobile,low,email,19.2,115.9,846.2,0,4,0,0,0,0.365,0
203580,SMB,api,low,email,4.0,64.4,806.7,0,5,0,0,0,0.079,0
203581,Consumer,performance,low,community,23.4,332.2,133.3,0,5,0,0,0,0.252,0
203582,Consumer,performance,medium,phone,14.3,4.5,162.7,0,5,0,0,0,0.392,0
203583,Consumer,integrations,low,chat,23.7,20.7,307.9,0,5,0,0,0,0.232,0
203584,SMB,performance,medium,phone,51.9,9.2,899.8,0,4,0,0,0,-0.187,1
203585,SMB,performance,low,phone,15.0,7.1,491.5,0,4,0,0,0,0.006,0
203586,Consumer,login,low,email,25.4,56.9,256.5,1,4,1,0,1,0.265,0
203587,SMB,api,low,email,1.7,53.3,2560.3,0,5,0,1,1,0.061,1
203588,Consumer,mobile,medium,chat,25.9,9.1,290.7,0,4,0,0,1,0.516,0
203589,SMB,login,low,chat,25.5,8.8,305.5,1,5,0,0,0,-0.096,0
203590,Enterprise,login,high,email,25.5,21.6,336.1,0,5,0,0,0,-0.048,0
203591,Enterprise,billing,medium,chat,50.4,6.7,492.0,0,4,0,0,0,0.374,0
203592,Enterprise,performance,medium,phone,14.7,4.7,1079.1,1,5,0,0,0,-0.3,1
203593,SMB,integrations,low,chat,19.0,15.9,646.5,0,4,0,0,0,0.304,0
203594,Enterprise,billing,high,chat,12.9,10.2,775.3,1,4,0,1,0,-0.205,1
203595,Enterprise,login,low,chat,11.2,35.1,260.5,1,5,1,0,1,-0.135,0
203596,Consumer,login,medium,phone,32.7,6.2,312.8,0,4,0,0,0,0.455,0
203597,SMB,api,urgent,email,7.9,71.6,846.3,0,4,0,0,0,-0.007,1
203598,SMB,performance,low,email,5.9,38.1,610.7,0,5,0,0,0,-0.582,0
203599,Consumer,login,urgent,phone,3.4,1.9,539.9,0,4,0,0,0,0.078,1
203600,SMB,login,medium,phone,20.2,9.7,235.7,0,5,0,0,0,0.49,0
203601,SMB,performance,medium,phone,48.8,1.4,546.3,0,3,0,0,0,-0.074,0
203602,SMB,mobile,low,chat,10.1,7.7,264.9,0,4,0,0,0,0.126,0
203603,Consumer,mobile,medium,community,5.4,285.8,590.7,0,5,0,0,0,0.722,0
203604,Consumer,login,low,phone,26.9,9.9,104.6,2,4,0,0,0,-0.583,0
203605,Consumer,login,low,phone,10.4,4.1,110.3,0,5,0,0,0,-0.13,0
203606,Consumer,api,medium,chat,12.4,5.3,332.4,0,5,0,0,0,0.47,0
203607,Consumer,mobile,low,phone,19.7,2.5,1042.6,0,5,0,0,0,-0.227,0
203608,Enterprise,mobile,medium,email,51.3,28.1,1093.7,0,4,0,0,1,0.054,1
203609,Consumer,billing,low,phone,15.2,4.2,892.8,0,4,0,0,0,0.125,0
203610,SMB,api,low,phone,24.4,10.8,435.3,0,5,0,0,0,0.466,0
203611,Enterprise,performance,low,phone,39.6,2.5,1430.7,0,4,0,0,0,0.132,0
203612,SMB,performance,high,phone,6.4,3.4,1004.4,1,4,0,0,1,-0.051,1
203613,SMB,performance,low,chat,16.7,26.0,829.7,1,4,0,0,1,-0.145,0
203614,SMB,mobile,low,chat,27.8,20.6,579.0,0,4,0,0,0,-0.073,0
203615,Enterprise,mobile,medium,chat,57.8,21.5,268.5,0,5,0,0,0,0.52,0
203616,SMB,login,high,email,1.6,66.3,154.2,0,5,0,0,0,0.357,0
203617,Consumer,login,medium,community,2.7,203.1,628.0,1,5,0,0,0,0.392,0
203618,SMB,login,low,community,31.1,670.8,216.7,0,5,0,0,0,0.489,0
203619,Enterprise,performance,low,chat,6.9,76.7,987.1,0,5,0,0,1,-0.019,0
203620,SMB,integrations,medium,chat,27.3,37.9,595.3,1,4,0,0,0,-0.063,0
203621,SMB,login,low,chat,21.4,18.9,274.8,0,5,0,0,0,0.504,0
203622,Consumer,api,medium,email,12.3,44.8,838.6,1,4,0,0,0,-0.173,1
203623,SMB,integrations,low,phone,5.2,16.8,3076.2,0,4,0,0,0,-0.213,1
203624,Enterprise,mobile,medium,phone,32.2,3.8,2303.7,1,3,1,0,1,-0.58,1
203625,Enterprise,performance,high,community,63.7,101.5,1740.5,1,4,0,0,0,-0.849,1
203626,Consumer,integrations,medium,chat,23.6,10.8,1035.4,0,3,0,0,0,-0.499,1
203627,Consumer,performance,medium,community,6.2,200.1,457.4,2,4,0,1,1,-0.067,0
203628,Consumer,mobile,high,email,23.4,26.5,406.7,0,3,0,0,0,0.209,1
203629,SMB,performance,medium,community,28.8,223.0,2341.6,0,4,0,0,1,-0.356,1
203630,Enterprise,performance,low,email,35.6,50.5,424.0,0,5,0,0,0,-0.146,0
203631,Consumer,login,low,chat,47.0,12.0,379.7,0,4,0,0,0,0.334,0
203632,Consumer,integrations,medium,email,4.1,62.7,723.1,0,4,0,0,1,0.497,1
203633,Consumer,login,high,community,11.6,195.5,238.6,0,5,0,0,0,0.342,0
203634,Consumer,integrations,low,phone,17.9,12.1,290.4,0,4,0,0,0,0.089,0
203635,Enterprise,integrations,high,chat,22.7,7.2,982.8,0,5,0,0,0,0.031,1
203636,Enterprise,login,low,email,15.5,52.4,277.1,0,4,0,0,0,0.677,0
203637,Consumer,api,low,community,38.9,189.3,893.5,0,5,0,1,1,0.212,0
203638,SMB,mobile,low,community,17.2,437.4,433.9,1,4,0,0,0,-0.04,0
203639,Consumer,login,urgent,chat,7.7,12.0,234.1,1,4,0,1,0,-0.55,1
203640,Consumer,api,low,email,7.1,82.1,1828.7,0,4,0,0,1,-0.15,1
203641,SMB,billing,medium,email,10.0,43.4,496.3,0,5,0,0,0,0.145,0
203642,Consumer,integrations,high,phone,16.3,5.3,802.5,0,3,0,0,1,-0.05,1
203643,Consumer,mobile,medium,email,6.6,43.7,444.9,0,4,0,0,0,-0.074,0
203644,SMB,login,low,email,7.4,157.3,363.3,0,5,0,0,1,0.471,0
203645,Consumer,mobile,high,email,13.2,22.4,1070.0,0,4,0,0,1,-0.087,1
203646,Consumer,login,medium,chat,24.7,9.9,240.9,0,5,0,0,0,0.489,0
203647,Consumer,mobile,medium,chat,2.6,14.5,466.4,1,4,0,0,0,0.024,0
203648,Consumer,login,low,email,35.6,55.5,223.4,0,4,0,0,0,0.174,0
203649,Consumer,integrations,low,phone,25.3,11.1,351.3,1,5,0,0,1,-0.057,0
203650,Enterprise,billing,high,email,22.0,50.1,717.6,0,4,1,0,0,-0.145,1
203651,SMB,performance,low,chat,15.7,15.0,297.0,0,5,0,0,0,0.156,0
203652,Consumer,billing,medium,email,21.1,49.0,568.2,0,4,0,0,0,0.126,0
203653,SMB,integrations,medium,email,27.8,19.7,221.8,0,5,0,0,0,0.512,0
203654,Enterprise,mobile,medium,phone,27.0,3.8,905.6,0,4,0,1,0,-0.064,1
203655,Consumer,integrations,low,email,40.0,161.7,1206.8,0,4,0,1,1,0.011,0
203656,Consumer,mobile,low,community,61.1,237.1,303.1,0,5,0,0,0,-0.06,0
203657,Consumer,login,medium,phone,14.7,15.9,174.6,0,5,0,0,0,0.457,0
203658,SMB,billing,low,email,6.5,97.5,194.5,0,4,0,0,0,0.447,0
203659,SMB,billing,high,email,21.4,73.3,323.4,0,4,0,0,0,-0.347,0
203660,Consumer,mobile,low,phone,15.1,19.6,219.2,0,5,1,0,0,0.733,0
203661,Consumer,performance,medium,phone,29.1,16.5,235.9,0,5,0,0,0,-0.187,0
203662,SMB,mobile,medium,email,14.6,57.3,1057.2,0,4,0,1,1,0.217,1
203663,Consumer,integrations,high,email,18.7,75.5,1332.2,1,3,0,0,1,0.145,1
203664,Enterprise,integrations,high,chat,50.0,3.5,860.9,2,4,0,0,1,-0.645,1
203665,SMB,integrations,high,email,50.1,169.4,620.0,0,4,0,0,0,0.31,1
203666,Consumer,integrations,medium,community,18.6,300.0,279.0,0,5,0,0,0,0.574,0
203667,Consumer,billing,medium,email,10.3,25.4,529.3,0,5,0,0,0,0.527,0
203668,SMB,api,medium,chat,28.5,10.5,1054.8,0,4,0,0,0,0.196,1
203669,SMB,api,medium,phone,2.2,7.5,910.9,1,5,0,0,0,-0.162,1
203670,Consumer,api,high,email,13.7,56.2,1126.0,0,5,0,0,1,-0.375,1
203671,Consumer,api,high,chat,17.4,5.6,313.8,0,4,0,0,0,0.707,0
203672,SMB,integrations,low,chat,6.3,17.9,581.2,0,4,0,0,0,0.11,0
203673,Enterprise,performance,low,phone,14.7,7.9,1489.2,2,4,0,0,1,-0.81,1
203674,SMB,api,low,email,21.1,71.2,1450.5,0,3,0,0,1,0.18,1
203675,Consumer,billing,low,email,10.6,22.9,120.3,0,5,0,0,0,0.069,0
203676,Consumer,login,low,chat,11.4,9.3,164.7,0,5,0,0,1,0.525,0
203677,Consumer,login,low,chat,10.7,15.6,99.0,1,5,0,0,0,0.178,0
203678,Consumer,mobile,medium,chat,6.8,34.1,254.0,0,4,0,0,0,0.685,0
203679,SMB,performance,low,email,38.3,46.1,602.8,0,5,0,0,0,0.248,0
203680,SMB,billing,low,email,19.1,71.8,271.0,0,4,0,0,0,-0.21,0
203681,Consumer,integrations,medium,community,4.8,202.0,490.0,0,4,0,0,0,0.407,0
203682,SMB,billing,high,chat,7.4,31.0,352.6,0,5,0,0,0,-0.026,0
203683,SMB,integrations,low,phone,11.0,7.6,489.2,0,5,0,0,0,0.044,0
203684,Enterprise,login,low,chat,36.2,20.5,110.7,0,4,0,0,0,0.367,0
203685,Consumer,integrations,medium,email,15.4,40.8,1263.1,0,4,0,0,1,-0.169,1
203686,Consumer,login,medium,chat,18.3,5.9,403.3,0,5,0,0,0,-0.072,0
203687,Consumer,performance,medium,chat,23.6,36.2,655.4,0,5,0,0,0,0.624,0
203688,SMB,integrations,medium,chat,33.8,14.5,1582.5,1,3,0,0,1,-0.268,1
203689,SMB,billing,medium,chat,47.8,6.9,722.1,0,4,0,0,0,-0.134,1
203690,SMB,integrations,medium,phone,47.6,21.9,1850.6,0,3,0,1,0,0.025,1
